@RELATION ../FichierARFF

@ATTRIBUTE NbPixelsNoirs numeric
@ATTRIBUTE NbPixelsNoirs_1 numeric
@ATTRIBUTE NbPixelsNoirs_2 numeric
@ATTRIBUTE NbPixelsNoirs_3 numeric
@ATTRIBUTE NbPixelsNoirs_4 numeric
@ATTRIBUTE NbPixelsNoirs_5 numeric
@ATTRIBUTE NbPixelsNoirs_6 numeric
@ATTRIBUTE NbPixelsNoirs_7 numeric
@ATTRIBUTE NbPixelsNoirs_8 numeric
@ATTRIBUTE NbPixelsNoirs_9 numeric
@ATTRIBUTE Hauteur numeric
@ATTRIBUTE Largeur numeric
@ATTRIBUTE Air numeric
@ATTRIBUTE barycentreX numeric
@ATTRIBUTE barycentreY numeric
@ATTRIBUTE barycentreX_1 numeric
@ATTRIBUTE barycentreY_1 numeric
@ATTRIBUTE barycentreX_2 numeric
@ATTRIBUTE barycentreY_2 numeric
@ATTRIBUTE barycentreX_3 numeric
@ATTRIBUTE barycentreY_3 numeric
@ATTRIBUTE barycentreX_4 numeric
@ATTRIBUTE barycentreY_4 numeric
@ATTRIBUTE barycentreX_5 numeric
@ATTRIBUTE barycentreY_5 numeric
@ATTRIBUTE barycentreX_6 numeric
@ATTRIBUTE barycentreY_6 numeric
@ATTRIBUTE barycentreX_7 numeric
@ATTRIBUTE barycentreY_7 numeric
@ATTRIBUTE barycentreX_8 numeric
@ATTRIBUTE barycentreY_8 numeric
@ATTRIBUTE barycentreX_9 numeric
@ATTRIBUTE barycentreY_9 numeric
@ATTRIBUTE 1nbCercles numeric
@ATTRIBUTE 1CercleSize numeric
@ATTRIBUTE 1CercleX numeric
@ATTRIBUTE 1CercleY numeric
@ATTRIBUTE 2nbCercles numeric
@ATTRIBUTE 2CercleSize numeric
@ATTRIBUTE 2CercleX numeric
@ATTRIBUTE 2CercleY numeric
@ATTRIBUTE 3nbCercles numeric
@ATTRIBUTE 3CercleSize numeric
@ATTRIBUTE 3CercleX numeric
@ATTRIBUTE 3CercleY numeric
@ATTRIBUTE 4nbCercles numeric
@ATTRIBUTE 4CercleSize numeric
@ATTRIBUTE 4CercleX numeric
@ATTRIBUTE 4CercleY numeric
@ATTRIBUTE 5nbCercles numeric
@ATTRIBUTE 5CercleSize numeric
@ATTRIBUTE 5CercleX numeric
@ATTRIBUTE 5CercleY numeric
@ATTRIBUTE linesX_1 numeric
@ATTRIBUTE linesY_1 numeric
@ATTRIBUTE linesAngle_1 numeric
@ATTRIBUTE linesLength_1 numeric
@ATTRIBUTE linesX_2 numeric
@ATTRIBUTE linesY_2 numeric
@ATTRIBUTE linesAngle_2 numeric
@ATTRIBUTE linesLength_2 numeric
@ATTRIBUTE linesX_3 numeric
@ATTRIBUTE linesY_3 numeric
@ATTRIBUTE linesAngle_3 numeric
@ATTRIBUTE linesLength_3 numeric
@ATTRIBUTE linesX_4 numeric
@ATTRIBUTE linesY_4 numeric
@ATTRIBUTE linesAngle_4 numeric
@ATTRIBUTE linesLength_4 numeric
@ATTRIBUTE linesX_5 numeric
@ATTRIBUTE linesY_5 numeric
@ATTRIBUTE linesAngle_5 numeric
@ATTRIBUTE linesLength_5 numeric
@ATTRIBUTE linesX_6 numeric
@ATTRIBUTE linesY_6 numeric
@ATTRIBUTE linesAngle_6 numeric
@ATTRIBUTE linesLength_6 numeric
@ATTRIBUTE class {accident, bomb, car, casualty, electricity, fire, fireBrigade, flood, gas, injury, paramedics, person, police, roadBlock}

@DATA
8.05603,-0.00203234,-0.110554,0.607886,0.697175,2.13131,0.0776416,0.763112,0.63948,0.926581,-0.158633,-0.165501,0.962297,-0.25067,-0.239681,-0.232812,-0.21358,-0.209459,-0.30287,-0.252044,-0.258912,-0.205338,-0.285012,-0.26166,-0.243802,-0.203965,-0.308365,-0.257538,-0.239681,-0.301497,-0.242428,-0.254791,-0.258912,-0.309739,-0.232812,-0.13528,-0.209459,-0.311112,-0.324849,-0.324849,-0.324849,-0.309739,-0.232812,-0.13528,-0.209459,-0.309739,-0.232812,-0.13528,-0.209459,-0.311112,-0.324849,-0.324849,-0.324849,-0.324849,-0.324849,-0.324849,-0.324849,-0.112614,-0.106433,-0.310099,0.0768934,-0.0569799,-0.0638483,-0.310113,-0.0756539,-0.149017,-0.240367,-0.307946,-0.135082,-0.167562,-0.0926958,-0.307582,0.0299307,-0.168936,-0.0796458,-0.307599,0.016166,casualty
7.80914,0.0161358,-0.252294,0.446991,1.25741,2.38755,0.633352,0.97872,-0.0881584,0.146076,-0.134321,-0.0659317,1.71818,-0.171936,-0.182194,-0.153129,-0.156548,-0.14629,-0.281359,-0.180484,-0.226647,-0.283069,-0.14629,-0.218099,-0.216389,-0.168516,-0.242035,-0.248874,-0.197582,-0.27452,-0.27281,-0.269391,-0.170226,-0.283069,-0.300166,-0.300166,-0.300166,-0.283069,-0.300166,-0.300166,-0.300166,-0.283069,-0.300166,-0.300166,-0.300166,-0.283069,-0.300166,-0.300166,-0.300166,-0.283069,-0.300166,-0.300166,-0.300166,-0.300166,-0.300166,-0.300166,-0.300166,-0.0667866,-0.0633671,-0.279137,0.155246,-0.300166,-0.300166,-0.300166,-0.300166,-0.0693512,-0.205276,-0.279034,-0.0618241,-0.0650769,-0.0582379,-0.27912,0.145343,-0.300166,-0.300166,-0.300166,-0.300166,casualty
7.85668,-0.26115,-0.104502,0.39677,1.22004,2.61072,0.878896,0.440283,0.0155941,0.361959,-0.114946,-0.0522865,1.2827,-0.154978,-0.135832,-0.154978,-0.139313,-0.142794,-0.259409,-0.177605,-0.177605,-0.236783,-0.193269,-0.217637,-0.207194,-0.172383,-0.248966,-0.280296,-0.16194,-0.268112,-0.26289,-0.247226,-0.181086,-0.280296,-0.297701,-0.297701,-0.297701,-0.280296,-0.297701,-0.297701,-0.297701,-0.280296,-0.297701,-0.297701,-0.297701,-0.280296,-0.297701,-0.297701,-0.297701,-0.280296,-0.297701,-0.297701,-0.297701,-0.142794,0.0782531,-0.276351,-0.085077,-0.0662107,-0.0287894,-0.276327,0.199791,0.0295183,-0.134091,-0.276335,-0.0926413,-0.297701,-0.297701,-0.297701,-0.297701,-0.297701,-0.297701,-0.297701,-0.297701,-0.297701,-0.297701,-0.297701,-0.297701,casualty
7.79467,-0.315847,-0.202336,0.23706,1.31175,2.42489,1.06276,0.242552,0.194951,0.233398,-0.185859,-0.0577018,1.74474,-0.0869949,-0.0906565,-0.248107,-0.248107,-0.174874,-0.290216,-0.195013,-0.21149,-0.189521,-0.251768,-0.251768,-0.246276,-0.242614,-0.282892,-0.306693,-0.207829,-0.304862,-0.270077,-0.304862,-0.204167,-0.321339,-0.231629,-0.103472,-0.18769,-0.32317,-0.341478,-0.341478,-0.341478,-0.321339,-0.231629,-0.103472,-0.18769,-0.321339,-0.231629,-0.103472,-0.18769,-0.32317,-0.341478,-0.341478,-0.341478,-0.341478,-0.341478,-0.341478,-0.341478,-0.0824178,-0.02017,-0.321322,0.0379883,-0.00460808,-0.173043,-0.320297,-0.176705,-0.341478,-0.341478,-0.341478,-0.341478,-0.0906565,-0.0210854,-0.3188,-0.00194661,-0.0915719,-0.0165084,-0.318816,0.00315716,casualty
4.87464,-0.185966,0.0520356,0.144047,0.823701,1.53157,0.263048,0.134232,-0.108677,0.135459,-0.13444,-0.04979,6.82221,-0.10745,-0.0657386,-0.168791,-0.158976,-0.166337,-0.235039,-0.178605,-0.223998,-0.160203,-0.162657,-0.21541,-0.194554,-0.182286,-0.225224,-0.235039,-0.160203,-0.247307,-0.249761,-0.236266,-0.174925,-0.255895,-0.268163,-0.268163,-0.268163,-0.255895,-0.268163,-0.268163,-0.268163,-0.255895,-0.268163,-0.268163,-0.268163,-0.255895,-0.268163,-0.268163,-0.268163,-0.255895,-0.268163,-0.268163,-0.268163,-0.268163,-0.268163,-0.268163,-0.268163,-0.101316,-0.0540838,-0.254754,0.00271871,-0.268163,-0.268163,-0.268163,-0.268163,-0.268163,-0.268163,-0.268163,-0.268163,-0.0816871,-0.112971,-0.25307,-0.105616,-0.268163,-0.268163,-0.268163,-0.268163,casualty
7.94445,-0.170048,-0.0279054,0.372257,0.947009,2.26646,0.76624,0.956279,0.245565,0.264105,-0.174683,-0.0866166,1.4476,-0.0958868,-0.0464458,-0.176228,-0.165413,-0.168503,-0.2782,-0.182409,-0.197859,-0.162323,-0.162323,-0.228759,-0.211764,-0.182409,-0.26584,-0.261205,-0.213309,-0.26584,-0.261205,-0.26584,-0.222579,-0.285926,-0.25966,-0.0665312,-0.233395,-0.287471,-0.302921,-0.302921,-0.302921,-0.285926,-0.25966,-0.0665312,-0.233395,-0.285926,-0.25966,-0.0665312,-0.233395,-0.287471,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.0920242,-0.0533985,-0.284089,0.0825183,-0.00627502,-0.203266,-0.285072,-0.119034,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,-0.302921,casualty
5.64255,3.80532,-0.0762462,0.323769,1.80209,1.20127,0.298472,-0.22645,-0.0177459,-0.0477866,-0.161625,-0.0699218,4.53816,-0.145814,-0.092057,-0.235936,-0.267558,-0.215382,-0.319734,-0.237517,-0.251747,-0.300761,-0.286531,-0.272301,-0.258071,-0.223287,-0.311828,-0.283369,-0.207476,-0.269139,-0.269139,-0.321315,-0.27072,-0.332382,-0.296017,-0.152138,-0.292855,-0.333964,-0.349774,-0.349774,-0.349774,-0.332382,-0.296017,-0.152138,-0.292855,-0.332382,-0.296017,-0.152138,-0.292855,-0.333964,-0.349774,-0.349774,-0.349774,-0.349774,-0.349774,-0.349774,-0.349774,-0.137909,-0.0952192,-0.332569,-0.0554047,-0.349774,-0.349774,-0.349774,-0.349774,-0.349774,-0.349774,-0.349774,-0.349774,-0.143442,-0.0825705,-0.330284,0.0362306,-0.188503,-0.0335568,-0.330285,-0.0946179,casualty
6.83171,0.868672,0.233285,0.290425,1.80804,1.56577,0.718968,-0.188401,0.233285,-0.078694,-0.2124,-0.16326,4.31416,-0.168974,-0.200972,-0.254683,-0.219256,-0.239826,-0.27411,-0.242112,-0.254683,-0.259254,-0.264968,-0.264968,-0.264968,-0.264968,-0.279824,-0.270681,-0.220399,-0.295823,-0.299251,-0.301537,-0.228399,-0.310679,-0.270681,-0.173545,-0.220399,-0.311822,-0.323249,-0.323249,-0.323249,-0.310679,-0.270681,-0.173545,-0.220399,-0.310679,-0.270681,-0.173545,-0.220399,-0.311822,-0.323249,-0.323249,-0.323249,-0.226684,-0.0889791,-0.309226,-0.186131,-0.179259,-0.117549,-0.310863,-0.0690564,-0.323249,-0.323249,-0.323249,-0.323249,-0.162117,-0.244969,-0.311357,-0.204833,-0.176402,-0.127262,-0.309181,-0.0529922,-0.323249,-0.323249,-0.323249,-0.323249,casualty
7.45295,0.155567,0.592289,0.429947,1.03359,1.52861,0.700898,-0.206845,0.285897,0.459672,-0.201128,-0.178263,3.52645,-0.162258,-0.115384,-0.218277,-0.239999,-0.243429,-0.266294,-0.242286,-0.250288,-0.261721,-0.273153,-0.261721,-0.234283,-0.256005,-0.283443,-0.245715,-0.214848,-0.277726,-0.288016,-0.273153,-0.23314,-0.304021,-0.235426,-0.215991,-0.238856,-0.304021,-0.235426,-0.215991,-0.238856,-0.305165,-0.316597,-0.316597,-0.316597,-0.304021,-0.235426,-0.215991,-0.238856,-0.305165,-0.316597,-0.316597,-0.316597,-0.211989,-0.213704,-0.303327,-0.154147,-0.161115,-0.108525,-0.304364,-0.0390442,-0.316597,-0.316597,-0.316597,-0.316597,-0.316597,-0.316597,-0.316597,-0.316597,-0.157113,-0.125102,-0.302408,-0.0185338,-0.171976,-0.10681,-0.304388,-0.0303791,casualty
7.74692,-0.227671,0.307195,0.444945,1.42781,2.22949,0.572767,2.00487,0.215362,0.559116,-0.197887,-0.16438,0.806693,-0.147006,-0.140801,-0.247526,-0.199128,-0.221466,-0.278551,-0.232635,-0.25249,-0.282274,-0.240081,-0.253731,-0.247526,-0.222707,-0.273587,-0.245044,-0.233876,-0.274828,-0.283515,-0.268623,-0.218984,-0.297166,-0.271105,-0.168103,-0.211538,-0.297166,-0.271105,-0.168103,-0.211538,-0.298407,-0.310817,-0.310817,-0.310817,-0.297166,-0.271105,-0.168103,-0.211538,-0.298407,-0.310817,-0.310817,-0.310817,-0.20161,-0.158175,-0.297463,-0.157961,-0.144524,-0.0973669,-0.297439,0.00872694,-0.310817,-0.310817,-0.310817,-0.310817,-0.310817,-0.310817,-0.310817,-0.310817,-0.160657,-0.10109,-0.29543,-0.0225947,-0.310817,-0.310817,-0.310817,-0.310817,casualty
7.75018,0.224582,0.299692,0.592829,1.16554,1.9229,0.501028,0.24023,-0.0988082,0.455128,-0.222948,-0.197912,2.61923,-0.173918,-0.198955,-0.245899,-0.21356,-0.253201,-0.253201,-0.238596,-0.254244,-0.250071,-0.267806,-0.25946,-0.250071,-0.232337,-0.273022,-0.261546,-0.227121,-0.288669,-0.288669,-0.273022,-0.228164,-0.294929,-0.260503,-0.196868,-0.239639,-0.294929,-0.260503,-0.196868,-0.239639,-0.295972,-0.306404,-0.306404,-0.306404,-0.294929,-0.260503,-0.196868,-0.239639,-0.295972,-0.306404,-0.306404,-0.306404,-0.21356,-0.121758,-0.293659,-0.123217,-0.167137,-0.128018,-0.295106,-0.0471379,-0.306404,-0.306404,-0.306404,-0.306404,-0.206779,-0.250071,-0.29351,-0.165406,-0.168181,-0.14523,-0.29351,-0.0215623,-0.212516,-0.102981,-0.293516,-0.145491,casualty
7.62022,-0.163582,0.0530437,0.574628,0.974228,1.75555,0.668218,0.341177,0.616691,0.330661,-0.220367,-0.201439,3.06319,-0.157272,-0.200387,-0.24245,-0.223522,-0.227728,-0.287668,-0.249812,-0.259276,-0.266637,-0.26874,-0.267688,-0.254018,-0.241399,-0.278204,-0.279256,-0.250863,-0.271895,-0.281359,-0.283462,-0.232986,-0.302391,-0.246657,-0.164633,-0.237193,-0.303442,-0.313958,-0.313958,-0.313958,-0.302391,-0.246657,-0.164633,-0.237193,-0.302391,-0.246657,-0.164633,-0.237193,-0.303442,-0.313958,-0.313958,-0.313958,-0.313958,-0.313958,-0.313958,-0.313958,-0.174098,-0.137818,-0.302484,-0.0598633,-0.102064,-0.236141,-0.302269,-0.186338,-0.133612,-0.273472,-0.302821,-0.195821,-0.181985,-0.136767,-0.300869,-0.0450656,-0.199336,-0.126251,-0.300867,-0.090573,casualty
7.58889,0.0458472,-0.26883,0.378958,1.02806,2.23411,0.418457,0.199894,0.546171,0.531688,-0.205631,-0.163499,2.86675,-0.133216,-0.101617,-0.209581,-0.216165,-0.199048,-0.301746,-0.228014,-0.26093,-0.303063,-0.199048,-0.233281,-0.279363,-0.213531,-0.28463,-0.293846,-0.229331,-0.28068,-0.27673,-0.27278,-0.228014,-0.303063,-0.255664,-0.145066,-0.243814,-0.30438,-0.317546,-0.317546,-0.317546,-0.303063,-0.255664,-0.145066,-0.243814,-0.303063,-0.255664,-0.145066,-0.243814,-0.30438,-0.317546,-0.317546,-0.317546,-0.317546,-0.317546,-0.317546,-0.317546,-0.123341,-0.107542,-0.303166,0.0245228,-0.0825254,-0.227356,-0.30261,-0.146284,-0.317546,-0.317546,-0.317546,-0.317546,-0.145724,-0.101617,-0.301142,-0.0282204,-0.196415,-0.0766005,-0.30116,-0.139847,casualty
7.37915,0.737339,0.0943453,-0.211491,1.25321,1.09476,3.21351,0.567839,0.807349,0.29885,-0.204121,-0.0622576,1.65853,-0.100948,-0.0290946,-0.170958,-0.220703,-0.178328,-0.257551,-0.170958,-0.183855,-0.255708,-0.246496,-0.266763,-0.207806,-0.255708,-0.215176,-0.244654,-0.244654,-0.309138,-0.176486,-0.312822,-0.215176,-0.320192,-0.338616,-0.338616,-0.338616,-0.320192,-0.338616,-0.338616,-0.338616,-0.320192,-0.338616,-0.338616,-0.338616,-0.320192,-0.338616,-0.338616,-0.338616,-0.320192,-0.338616,-0.338616,-0.338616,-0.338616,-0.338616,-0.338616,-0.338616,-0.121214,-0.202279,-0.316314,-0.0459297,-0.338616,-0.338616,-0.338616,-0.338616,-0.338616,-0.338616,-0.338616,-0.338616,-0.0852874,-0.0447549,-0.319052,-0.0691805,-0.0806815,0.0740791,-0.31549,-0.0943359,electricity
7.16209,0.208998,-0.0271801,-0.268082,1.25291,1.85516,3.22499,-0.09331,-0.249188,0.036588,-0.178334,0.069653,2.30862,-0.0366273,0.036588,-0.126375,-0.135822,-0.126375,-0.128737,-0.126375,-0.13346,-0.190143,-0.22557,-0.227932,-0.209037,-0.253911,-0.211399,-0.220846,-0.220846,-0.317679,-0.140546,-0.315318,-0.135822,-0.317679,-0.341297,-0.341297,-0.341297,-0.317679,-0.341297,-0.341297,-0.341297,-0.317679,-0.341297,-0.341297,-0.341297,-0.317679,-0.341297,-0.341297,-0.341297,-0.317679,-0.341297,-0.341297,-0.341297,-0.341297,-0.341297,-0.341297,-0.341297,-0.0153712,-0.165344,-0.312716,0.035934,-0.341297,-0.341297,-0.341297,-0.341297,-0.341297,-0.341297,-0.341297,-0.341297,-0.0153712,0.0129702,-0.316562,-0.0895258,-0.0271801,0.152315,-0.312193,-0.000215033,electricity
6.80953,-0.258879,-0.258879,-0.258879,1.30879,3.12072,1.82516,-0.258879,-0.258879,-0.258879,-0.0609883,0.359529,3.31397,0.115258,0.11835,-0.258879,-0.258879,-0.258879,-0.258879,-0.258879,-0.258879,-0.104277,-0.138289,-0.0764485,-0.0115157,-0.18467,-0.21559,-0.258879,-0.258879,-0.258879,-0.258879,-0.258879,-0.258879,-0.258879,-0.289799,-0.289799,-0.289799,-0.258879,-0.289799,-0.289799,-0.289799,-0.258879,-0.289799,-0.289799,-0.289799,-0.258879,-0.289799,-0.289799,-0.289799,-0.258879,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,0.138448,-0.0934547,-0.252381,0.125057,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,-0.289799,electricity
7.17446,0.406462,0.788982,0.00655458,1.2041,1.35189,3.47097,-0.299896,0.408635,-0.217307,-0.178185,0.0239418,2.02239,-0.0499541,0.0326355,-0.143411,-0.147757,-0.145584,-0.152104,-0.141237,-0.160798,-0.193399,-0.228174,-0.258601,-0.226,-0.228174,-0.210786,-0.223827,-0.223827,-0.304243,-0.145584,-0.306416,-0.217307,-0.312937,-0.334671,-0.334671,-0.334671,-0.312937,-0.334671,-0.334671,-0.334671,-0.312937,-0.334671,-0.334671,-0.334671,-0.312937,-0.334671,-0.334671,-0.334671,-0.312937,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.0271333,0.019595,-0.31074,0.0102882,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.334671,-0.0434338,0.179341,-0.306928,-0.0699712,electricity
7.10439,0.628897,0.640636,0.00435678,1.09848,1.32387,3.37593,-0.190518,0.612461,-0.162344,-0.152952,0.0747936,2.36516,-0.0426011,0.0513147,-0.129473,-0.129473,-0.221041,-0.221041,-0.134169,-0.143561,-0.188171,-0.216345,-0.258607,-0.225737,-0.246868,-0.216345,-0.312609,-0.307913,-0.303217,-0.127125,-0.307913,-0.221041,-0.317305,-0.340784,-0.340784,-0.340784,-0.317305,-0.340784,-0.340784,-0.340784,-0.317305,-0.340784,-0.340784,-0.340784,-0.317305,-0.340784,-0.340784,-0.340784,-0.317305,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.0109045,-0.179953,-0.312399,-0.000747964,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.340784,-0.0249919,0.213319,-0.310886,-0.0438481,electricity
7.74667,0.195036,0.23227,0.714613,0.904165,1.28327,1.92978,1.20203,0.48275,1.2545,-0.216225,-0.112987,1.29766,-0.16376,0.0511793,-0.202686,-0.214533,-0.207763,-0.299154,-0.20607,-0.238227,-0.280537,-0.290692,-0.204378,-0.202686,-0.270383,-0.22638,-0.319463,-0.189146,-0.309309,-0.243304,-0.292385,-0.194223,-0.326233,-0.343157,-0.343157,-0.343157,-0.326233,-0.343157,-0.343157,-0.343157,-0.326233,-0.343157,-0.343157,-0.343157,-0.326233,-0.343157,-0.343157,-0.343157,-0.326233,-0.343157,-0.343157,-0.343157,-0.343157,-0.343157,-0.343157,-0.343157,-0.0994472,-0.0131331,-0.322376,-0.0405979,-0.343157,-0.343157,-0.343157,-0.343157,-0.343157,-0.343157,-0.343157,-0.343157,-0.0943699,-0.0444431,-0.322275,-0.0976294,-0.105371,-0.0114407,-0.32234,-0.0397917,electricity
7.79035,0.368292,0.310169,0.812136,0.363008,0.921335,2.37968,1.37927,0.495104,-0.124868,-0.200604,-0.08612,1.38808,-0.130152,0.0759183,-0.186513,-0.212933,-0.191797,-0.281623,-0.190036,-0.2235,-0.295713,-0.286907,-0.175946,-0.175946,-0.242874,-0.20941,-0.285145,-0.191797,-0.297474,-0.214694,-0.306281,-0.24992,-0.315087,-0.3327,-0.3327,-0.3327,-0.315087,-0.3327,-0.3327,-0.3327,-0.315087,-0.3327,-0.3327,-0.3327,-0.315087,-0.3327,-0.3327,-0.3327,-0.315087,-0.3327,-0.3327,-0.3327,-0.186513,-0.176826,-0.312282,-0.165336,-0.0729104,0.0133926,-0.311161,-0.0364142,-0.3327,-0.3327,-0.3327,-0.3327,-0.3327,-0.3327,-0.3327,-0.3327,-0.0843587,-0.0958071,-0.315038,-0.124795,-0.0958071,0.0785602,-0.310315,-0.0999362,electricity
7.27476,-0.228174,1.48256,0.935935,0.812438,1.64655,1.87937,1.30845,0.358942,1.5271,-0.224125,-0.0621616,1.84495,-0.175536,0.0653842,-0.207928,-0.242345,-0.234247,-0.209953,-0.220075,-0.272713,-0.355719,-0.297008,-0.238296,-0.252468,-0.294983,-0.268664,-0.28891,-0.28891,-0.355719,-0.335474,-0.343572,-0.220075,-0.371916,-0.392161,-0.392161,-0.392161,-0.371916,-0.392161,-0.392161,-0.392161,-0.371916,-0.392161,-0.392161,-0.392161,-0.371916,-0.392161,-0.392161,-0.392161,-0.371916,-0.392161,-0.392161,-0.392161,-0.206916,0.0461511,-0.368667,-0.199723,-0.105689,-0.0358427,-0.36765,0.0193859,-0.392161,-0.392161,-0.392161,-0.392161,-0.392161,-0.392161,-0.392161,-0.392161,-0.093542,-0.185658,-0.371703,-0.178522,-0.145168,0.0663964,-0.366481,-0.146464,electricity
6.77162,-0.20846,1.25286,-0.271858,2.17846,3.39253,-0.287707,-0.0214371,0.0197713,1.19263,-0.0911745,0.228984,2.44632,0.0641497,-0.0277769,-0.0753251,-0.20529,-0.0816649,-0.078495,-0.0848348,-0.0753251,-0.252838,-0.186271,-0.189441,-0.176761,-0.303557,-0.0753251,-0.313066,-0.0975143,-0.319406,-0.309896,-0.300387,-0.078495,-0.332086,-0.363784,-0.363784,-0.363784,-0.332086,-0.363784,-0.363784,-0.363784,-0.332086,-0.363784,-0.363784,-0.363784,-0.332086,-0.363784,-0.363784,-0.363784,-0.332086,-0.363784,-0.363784,-0.363784,-0.363784,-0.363784,-0.363784,-0.363784,0.116453,0.0403756,-0.325108,0.0489601,-0.363784,-0.363784,-0.363784,-0.363784,0.0799991,-0.121288,-0.331309,-0.00534159,-0.363784,-0.363784,-0.363784,-0.363784,-0.363784,-0.363784,-0.363784,-0.363784,electricity
7.67055,0.587252,0.191619,0.910293,0.0972474,1.66708,1.75963,1.27507,0.287805,1.3023,-0.227608,-0.104199,1.54548,-0.178607,0.0300986,-0.223978,-0.26209,-0.222163,-0.323794,-0.220348,-0.274793,-0.336498,-0.334683,-0.242126,-0.240312,-0.291127,-0.267534,-0.329238,-0.209459,-0.336498,-0.296571,-0.332868,-0.207645,-0.351016,-0.287497,-0.1532,-0.256645,-0.351016,-0.287497,-0.1532,-0.256645,-0.352831,-0.37098,-0.37098,-0.37098,-0.351016,-0.287497,-0.1532,-0.256645,-0.352831,-0.37098,-0.37098,-0.37098,-0.218534,-0.227608,-0.350017,-0.17494,-0.115995,-0.0488466,-0.349147,-0.0874308,-0.37098,-0.37098,-0.37098,-0.37098,-0.37098,-0.37098,-0.37098,-0.37098,-0.0914952,-0.0697172,-0.348653,-0.10867,-0.150477,0.0319134,-0.348181,-0.16004,electricity
5.94096,3.85097,3.66143,0.47009,0.416304,1.13858,1.97868,0.134564,-0.0600923,-0.285484,-0.152298,0.0244296,1.13218,-0.126685,0.249821,-0.142053,-0.344393,-0.241942,-0.241942,-0.241942,-0.241942,-0.185594,-0.198401,-0.139492,-0.139492,-0.288045,-0.162543,-0.321342,-0.29829,-0.339271,-0.152298,-0.339271,-0.346954,-0.346954,-0.372567,-0.372567,-0.372567,-0.346954,-0.372567,-0.372567,-0.372567,-0.346954,-0.372567,-0.372567,-0.372567,-0.346954,-0.372567,-0.372567,-0.372567,-0.346954,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,0.0487616,-0.211207,-0.341457,-0.023007,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.372567,-0.047286,0.164019,-0.340462,0.0267539,electricity
5.76806,3.89164,3.76035,0.598341,0.491665,0.672194,1.50646,0.166164,0.341223,1.49552,-0.167543,0.021193,1.10984,-0.164807,0.250958,-0.189425,-0.268749,-0.162072,-0.183955,-0.189425,-0.208572,-0.211308,-0.227719,-0.170278,-0.170278,-0.342602,-0.183955,-0.348073,-0.334396,-0.359014,-0.230455,-0.268749,-0.268749,-0.380896,-0.408249,-0.408249,-0.408249,-0.380896,-0.408249,-0.408249,-0.408249,-0.380896,-0.408249,-0.408249,-0.408249,-0.380896,-0.408249,-0.408249,-0.408249,-0.380896,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,0.0540166,-0.261911,-0.374758,-0.0831502,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.408249,-0.0458219,0.141546,-0.374123,0.0809162,electricity
5.85409,3.91549,3.77682,0.750249,0.483591,0.310263,1.71555,0.110269,0.675585,-0.340384,-0.13239,0.0676036,1.39556,-0.143057,0.264931,-0.247053,-0.247053,-0.145723,-0.268386,-0.14839,-0.201721,-0.196388,-0.204388,-0.14039,-0.14039,-0.303052,-0.159056,-0.324384,-0.311051,-0.327051,-0.207055,-0.356383,-0.356383,-0.356383,-0.383049,-0.383049,-0.383049,-0.356383,-0.383049,-0.383049,-0.383049,-0.356383,-0.383049,-0.383049,-0.383049,-0.356383,-0.383049,-0.383049,-0.383049,-0.356383,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,0.0689369,-0.247053,-0.350536,-0.0870055,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.383049,-0.0270601,0.156934,-0.349537,0.0718838,electricity
